1200	U	0.29034171583062773	0.0	0.0004439	
100	L	1.0	0.0	1.46e-5	
700	U	1.0	0.0	0.00013010000000000002	
700	U	1.0	0.0	0.00013000000000000002	
1200	L	1.0	0.0	0.00040720000000000003	
1200	L	1.0	0.0	0.00039830000000000003	
50	U	0.0013588921298541834	0.0	1.4200000000000001e-5	
1200	U	1.0	0.0	0.0003936	
50	L	1.0	0.0	1.7800000000000002e-5	
700	U	1.0	0.0	0.0001179	
100	L	1.0	0.0	2.8700000000000003e-5	
700	U	1.0	0.0	0.0001167	
50	U	1.0	0.0	1.11e-5	
1200	L	1.0	0.0	0.0004024	
50	L	1.0	0.0	1.32e-5	
1200	L	0.15525634929969112	0.0	0.00039890000000000005	
1200	U	1.0	0.0	0.00039420000000000004	
700	U	1.0	0.0	0.0001427	
1200	L	1.0	0.0	0.0004841	
700	U	1.0	0.0	0.00012200000000000001	
50	L	1.0	0.0	1.48e-5	
100	U	1.0	0.0	1.4700000000000002e-5	
1200	L	1.0	0.0	0.000384	
100	L	1.0	0.0	1.8500000000000002e-5	
1200	L	0.2589814531676753	0.0	0.00037830000000000003	
700	U	1.0	0.0	0.0001392	
100	U	1.0	0.0	1.5300000000000003e-5	
100	L	1.0	0.0	1.5700000000000002e-5	
100	L	1.0	0.0	1.48e-5	
100	U	1.0	0.0	2.39e-5	
700	U	1.0	0.0	0.000245	
100	U	1.0	0.0	2.4200000000000002e-5	
700	U	0.029690097840750496	0.0	0.00018500000000000002	
100	U	0.5292990816443205	0.0	1.94e-5	
700	L	0.9723696094469468	0.0	0.0001207	
1200	U	1.0	0.0	0.00041830000000000003	
100	U	0.3475207494268636	0.0	1.52e-5	
100	L	0.7281048700950395	0.0	1.66e-5	
100	L	1.0	0.0	2.0600000000000003e-5	
50	L	1.0	0.0	1.3000000000000001e-5	
1200	U	1.0	0.0	0.0005701	
100	U	0.5068168822320425	0.0	2.3e-5	
50	U	0.29264334888886345	0.0	1.32e-5	
50	L	1.0	0.0	1.39e-5	
50	U	1.0	0.0	1.65e-5	
50	L	1.0	0.0	1.4000000000000001e-5	
100	U	1.0	0.0	1.46e-5	
50	L	1.0	0.0	1.2600000000000001e-5	
100	U	1.0	0.0	1.67e-5	
100	L	1.0	0.0	2.2100000000000002e-5	
1200	L	1.0	0.0	0.00036950000000000004	
100	U	1.0	0.0	1.94e-5	
700	L	1.0	0.0	0.0001269	
100	L	1.0	0.0	1.9900000000000003e-5	
100	L	1.0	0.0	1.86e-5	
100	U	1.0	0.0	1.59e-5	
100	L	1.0	0.0	1.6800000000000002e-5	
1200	L	1.0	0.0	0.00044560000000000004	
700	L	1.0	0.0	0.0001529	
700	L	1.0	0.0	0.000162	
700	U	1.0	0.0	0.0001227	
50	U	0.5950847899232833	0.0	1.2600000000000001e-5	
100	U	1.0	0.0	1.1900000000000001e-5	
100	U	1.0	0.0	1.54e-5	
50	U	0.7064694921211886	0.0	1.8500000000000002e-5	
700	U	1.0	0.0	0.00012140000000000001	
1200	U	0.8558277664971219	0.0	0.00040070000000000004	
1200	U	0.6933476952206742	0.0	0.0005221000000000001	
50	U	0.2844039806638865	0.0	1.3000000000000001e-5	
700	U	1.0	0.0	0.0001505	
700	L	1.0	0.0	0.00012100000000000001	
50	U	1.0	0.0	1.3000000000000001e-5	
700	L	0.720039659700645	0.0	0.00012560000000000002	
700	L	0.32311275055080635	0.0	0.0001265	
50	L	1.0	0.0	1.32e-5	
1200	U	1.0	0.0	0.0003955	
100	U	1.0	0.0	1.95e-5	
100	U	1.0	0.0	1.86e-5	
700	L	1.0	0.0	0.00012040000000000001	
700	U	1.0	0.0	0.0001354	
1200	U	0.7422286302965598	0.0	0.00039430000000000004	
100	L	0.84158121581487	0.0	2.2700000000000003e-5	
50	U	1.0	0.0	1.29e-5	
50	U	1.0	0.0	1.32e-5	
700	U	1.0	0.0	0.00013570000000000002	
100	L	1.0	0.0	1.62e-5	
700	U	1.0	0.0	0.0001184	
50	U	1.0	0.0	1.4400000000000001e-5	
50	L	0.8007643604807942	0.0	1.2800000000000001e-5	
50	L	1.0	0.0	1.3500000000000001e-5	
100	L	1.0	0.0	1.76e-5	
1200	L	1.0	0.0	0.000465	
100	U	1.0	0.0	1.4700000000000002e-5	
1200	U	1.0	0.0	0.0003904	
1200	U	1.0	0.0	0.0004293	
50	U	1.0	0.0	1.29e-5	
50	U	1.0	0.0	1.27e-5	
100	U	1.0	0.0	1.46e-5	
1200	U	1.0	0.0	0.00040760000000000004	
100	U	1.0	0.0	2.0600000000000003e-5	
1200	L	1.0	0.0	0.00037440000000000005	
100	U	1.0	0.0	1.7e-5	
1200	U	1.0	0.0	0.0003947	
1200	L	1.0	0.0	0.0004063	
1200	L	1.0	0.0	0.00039210000000000004	
100	L	1.0	0.0	1.43e-5	
700	U	1.0	0.0	0.00012890000000000002	
1200	L	1.0	0.0	0.00046590000000000005	
50	U	1.0	0.0	1.2600000000000001e-5	
100	U	1.0	0.0	1.95e-5	
700	L	1.0	0.0	0.00012340000000000002	
700	U	1.0	0.0	0.0001228	
50	U	0.1635484155112643	0.0	1.83e-5	
1200	L	1.0	0.0	0.0005329	
1200	U	1.0	0.0	0.00040040000000000003	
700	U	1.0	0.0	0.00011860000000000001	
1200	L	1.0	0.0	0.00036540000000000005	
1200	U	1.0	0.0	0.00042590000000000005	
1200	U	1.0	0.0	0.00040100000000000004	
50	U	1.0	0.0	1.3700000000000001e-5	
100	U	1.0	0.0	1.9900000000000003e-5	
1200	L	1.0	0.0	0.00045400000000000003	
100	L	1.0	0.0	2.32e-5	
100	U	1.0	0.0	1.73e-5	
100	L	1.0	0.0	1.8200000000000002e-5	
100	U	1.0	0.0	1.91e-5	
1200	L	1.0	0.0	0.0004557	
100	L	0.29727792344268045	0.0	1.76e-5	
50	L	1.0	0.0	1.29e-5	
1200	U	1.0	0.0	0.0003747	
700	L	1.0	0.0	0.00012460000000000002	
700	L	1.0	0.0	0.0001248	
1200	U	1.0	0.0	0.0036329	
700	U	1.0	0.0	0.00012080000000000001	
700	L	1.0	0.0	0.000123	
50	U	1.0	0.0	1.2600000000000001e-5	
50	U	1.0	0.0	1.2800000000000001e-5	
1200	U	0.5007053867017806	0.0	0.00045430000000000004	
700	U	1.0	0.0	0.0001432	
100	L	1.0	0.0	1.62e-5	
50	L	1.0	0.0	1.27e-5	
50	L	1.0	0.0	1.2600000000000001e-5	
1200	L	1.0	0.0	0.00040950000000000003	
100	L	0.6666481556780931	0.0	2.0300000000000002e-5	
1200	L	1.0	0.0	0.00045620000000000003	
1200	U	1.0	0.0	0.0004462	
1200	U	1.0	0.0	0.0005420000000000001	
50	U	1.0	0.0	1.3500000000000001e-5	
50	L	0.36986601215919945	0.0	1.27e-5	
1200	U	1.0	0.0	0.0004087	
1200	U	1.0	0.0	0.0003774	
100	U	0.8091062670120382	0.0	2.02e-5	
1200	L	1.0	0.0	0.00039180000000000004	
100	L	0.0215632369950034	0.0	1.81e-5	
50	L	1.0	0.0	1.43e-5	
700	L	0.3785118092729408	0.0	0.0001276	
100	U	1.0	0.0	1.1700000000000001e-5	
1200	L	1.0	0.0	0.00041460000000000005	
700	U	1.0	0.0	0.00012200000000000001	
700	U	1.0	0.0	0.0001418	
1200	U	1.0	0.0	0.000549	
50	L	0.8633475467755212	0.0	1.39e-5	
50	L	0.08224020599335546	0.0	1.6000000000000003e-5	
50	L	1.0	0.0	1.25e-5	
700	U	0.7287185037764292	0.0	0.0001212	
50	U	0.6855740604794346	0.0	1.34e-5	
50	L	1.0	0.0	1.2600000000000001e-5	
100	L	1.0	0.0	1.6800000000000002e-5	
700	U	1.0	0.0	0.0001415	
1200	U	1.0	0.0	0.00046320000000000004	
100	L	1.0	0.0	1.55e-5	
50	L	1.0	0.0	1.36e-5	
1200	L	0.8231420825669712	0.0	0.00044500000000000003	
100	U	1.0	0.0	1.52e-5	
50	U	1.0	0.0	1.2400000000000002e-5	
50	U	1.0	0.0	1.3100000000000002e-5	
1200	U	1.0	0.0	0.00041670000000000005	
700	L	1.0	0.0	0.0001211	
100	U	1.0	0.0	1.5300000000000003e-5	
700	U	1.0	0.0	0.0001236	
700	U	1.0	0.0	0.0001296	
1200	U	0.034393049079168625	0.0	0.00037400000000000004	
700	L	1.0	0.0	0.0001444	
700	L	1.0	0.0	0.0001331	
50	L	0.9179603819793929	0.0	1.48e-5	
700	U	1.0	0.0	0.0001184	
50	L	1.0	0.0	1.7e-5	
700	U	0.8728673557048733	0.0	0.00011850000000000001	
1200	U	1.0	0.0	0.006293300000000001	
100	L	1.0	0.0	1.73e-5	
1200	L	0.7696168775805523	0.0	0.0003815	
700	U	1.0	0.0	0.00014920000000000002	
50	U	0.17739891620283932	0.0	1.48e-5	
1200	L	1.0	0.0	0.0008578	
700	L	1.0	0.0	0.00018710000000000002	
50	L	1.0	0.0	1.5100000000000001e-5	
1200	L	1.0	0.0	0.0003907	
100	U	1.0	0.0	2.12e-5	
50	U	1.0	0.0	1.3700000000000001e-5	
700	U	1.0	0.0	0.0001217	
1200	L	1.0	0.0	0.0005303	
100	L	1.0	0.0	1.91e-5	
100	L	1.0	0.0	1.98e-5	
100	L	0.6353551585307438	0.0	9.9e-6	
50	U	1.0	0.0	1.73e-5	
100	L	1.0	0.0	1.5100000000000001e-5	
50	U	1.0	0.0	1.27e-5	
1200	L	0.7865210051011863	0.0	0.0046087	
100	U	0.10893377009992034	0.0	1.65e-5	
50	U	1.0	0.0	1.4900000000000001e-5	
50	L	1.0	0.0	1.3300000000000001e-5	
100	L	1.0	0.0	2.04e-5	
50	L	0.2645233680079552	0.0	9.2e-6	
50	U	1.0	0.0	2.92e-5	
1200	L	1.0	0.0	0.0003889	
700	U	1.0	0.0	0.0001493	
100	L	1.0	0.0	1.88e-5	
50	U	1.0	0.0	1.27e-5	
100	L	1.0	0.0	1.7e-5	
100	U	0.7448614758483784	0.0	1.22e-5	
700	L	1.0	0.0	0.0001477	
1200	U	1.0	0.0	0.00040780000000000005	
50	L	1.0	0.0	1.32e-5	
1200	L	1.0	0.0	0.0003863	
50	U	1.0	0.0	1.7e-5	
100	L	1.0	0.0	1.9900000000000003e-5	
1200	U	0.24938260590932182	0.0	0.0003911	
100	U	0.09788556474224208	0.0	2.04e-5	
700	U	1.0	0.0	0.00011850000000000001	
50	L	1.0	0.0	1.27e-5	
1200	U	1.0	0.0	0.00041410000000000004	
700	U	1.0	0.0	0.0001249	
50	U	1.0	0.0	1.3000000000000001e-5	
1200	U	1.0	0.0	0.00043710000000000005	
50	L	1.0	0.0	1.2800000000000001e-5	
100	L	1.0	0.0	1.7100000000000002e-5	
700	U	1.0	0.0	0.00013340000000000002	
50	L	1.0	0.0	1.3500000000000001e-5	
100	U	0.9408349888393139	0.0	2.2400000000000002e-5	
1200	L	1.0	0.0	0.005721400000000001	
1200	L	1.0	0.0	0.00045650000000000004	
700	L	1.0	0.0	0.0001225	
1200	L	1.0	0.0	0.006479100000000001	
700	U	1.0	0.0	0.0001429	
50	U	1.0	0.0	1.4400000000000001e-5	
1200	L	0.5677136657758576	0.0	0.0065028	
100	L	1.0	0.0	1.98e-5	
1200	U	1.0	0.0	0.0003883	
700	U	1.0	0.0	0.0001299	
50	U	1.0	0.0	1.87e-5	
1200	U	1.0	0.0	0.0004621	
700	L	1.0	0.0	0.000123	
100	U	1.0	0.0	2.32e-5	
100	U	1.0	0.0	1.54e-5	
50	U	0.7565831301936536	0.0	1.2400000000000002e-5	
50	L	1.0	0.0	1.2600000000000001e-5	
700	U	1.0	0.0	0.0001156	
50	L	1.0	0.0	1.43e-5	
1200	U	0.012801357333762198	0.0	0.00039190000000000004	
100	U	1.0	0.0	1.4400000000000001e-5	
700	U	1.0	0.0	0.00014680000000000002	
50	L	1.0	0.0	1.29e-5	
700	L	1.0	0.0	0.00012130000000000001	
1200	U	0.19979889981230936	0.0	0.0005267000000000001	
700	U	1.0	0.0	0.0001194	
1200	U	1.0	0.0	0.00048090000000000003	
700	L	1.0	0.0	0.0001382	
700	L	1.0	0.0	0.0001276	
700	L	1.0	0.0	0.0001221	
1200	L	1.0	0.0	0.00038940000000000003	
50	L	1.0	0.0	1.8200000000000002e-5	
50	L	1.0	0.0	1.48e-5	
100	U	1.0	0.0	1.79e-5	
100	U	0.6488514458642286	0.0	1.7800000000000002e-5	
1200	L	1.0	0.0	0.00038530000000000004	
50	L	1.0	0.0	1.88e-5	
50	U	0.6388096686912282	0.0	1.3300000000000001e-5	
50	L	0.3851784042373676	0.0	9.600000000000001e-6	
700	L	1.0	0.0	0.00012200000000000001	
100	L	0.29750648947828373	0.0	1.87e-5	
50	U	1.0	0.0	1.3000000000000001e-5	
700	U	1.0	0.0	0.0001306	
1200	L	0.8952644084271252	0.0	0.0003969	
700	L	1.0	0.0	0.0001265	
700	L	1.0	0.0	0.0001248	
700	U	0.37117278266621956	0.0	0.00011800000000000001	
1200	U	0.8536400108326302	0.0	0.0005135000000000001	
1200	L	1.0	0.0	0.0003668	
100	L	1.0	0.0	1.9600000000000002e-5	
100	L	0.3948688620491313	0.0	1.5100000000000001e-5	
50	L	1.0	0.0	1.29e-5	
1200	U	1.0	0.0	0.0006314000000000001	
100	L	1.0	0.0	1.5700000000000002e-5	
1200	U	1.0	0.0	0.00039370000000000003	
700	U	0.5706857293215221	0.0	0.00011910000000000001	
700	U	1.0	0.0	0.00012800000000000002	
100	U	1.0	0.0	1.52e-5	
700	U	1.0	0.0	0.00011960000000000001	
50	L	1.0	0.0	1.34e-5	
1200	U	1.0	0.0	0.006569	
700	L	1.0	0.0	0.00019160000000000002	
700	L	1.0	0.0	0.0001517	
1200	L	1.0	0.0	0.00048160000000000005	
100	U	1.0	0.0	1.54e-5	
1200	L	1.0	0.0	0.0003907	
100	U	1.0	0.0	1.4900000000000001e-5	
50	L	1.0	0.0	1.27e-5	
1200	L	1.0	0.0	0.0004895	
700	L	1.0	0.0	0.0001261	
700	L	1.0	0.0	0.0001263	
100	L	1.0	0.0	1.9200000000000003e-5	
700	L	1.0	0.0	0.00012200000000000001	
50	L	1.0	0.0	2.51e-5	
50	U	1.0	0.0	1.36e-5	
700	L	0.5488141703557309	0.0	0.0001273	
100	U	1.0	0.0	2.09e-5	
50	L	1.0	0.0	1.29e-5	
1200	U	1.0	0.0	0.00039190000000000004	
50	L	1.0	0.0	1.77e-5	
700	L	1.0	0.0	0.00013010000000000002	
1200	U	1.0	0.0	0.0003952	
1200	L	1.0	0.0	0.00043670000000000004	
50	L	0.6948404131752964	0.0	1.25e-5	
700	L	1.0	0.0	0.000127	
700	U	1.0	0.0	0.0001236	
100	U	1.0	0.0	2.0700000000000002e-5	
700	U	1.0	0.0	0.0001528	
100	U	1.0	0.0	1.6100000000000002e-5	
100	U	1.0	0.0	1.9900000000000003e-5	
50	U	1.0	0.0	1.2800000000000001e-5	
700	U	1.0	0.0	0.0001297	
1200	L	1.0	0.0	0.00043390000000000003	
1200	L	0.27870496778927123	0.0	0.0004353	
50	U	0.37985182099204906	0.0	1.3300000000000001e-5	
100	U	1.0	0.0	1.9900000000000003e-5	
700	L	1.0	0.0	0.00018	
50	L	1.0	0.0	2.3400000000000003e-5	
50	U	1.0	0.0	1.29e-5	
700	U	1.0	0.0	0.0001183	
100	L	1.0	0.0	1.88e-5	
700	U	1.0	0.0	0.0001506	
50	U	1.0	0.0	1.58e-5	
50	L	1.0	0.0	1.84e-5	
50	U	1.0	0.0	1.9600000000000002e-5	
1200	U	1.0	0.0	0.00039200000000000004	
50	L	1.0	0.0	1.2600000000000001e-5	
100	L	1.0	0.0	1.5100000000000001e-5	
50	L	1.0	0.0	1.3500000000000001e-5	
100	L	1.0	0.0	1.5e-5	
50	L	1.0	0.0	1.3800000000000002e-5	
50	U	1.0	0.0	1.3100000000000002e-5	
100	U	1.0	0.0	2.01e-5	
1200	U	1.0	0.0	0.00045430000000000004	
100	L	1.0	0.0	2.16e-5	
700	L	1.0	0.0	0.00014700000000000002	
1200	U	0.7009217157956218	0.0	0.0003954	
700	L	1.0	0.0	0.00015560000000000001	
1200	U	0.020655722709605362	0.0	0.00040130000000000005	
100	U	1.0	0.0	1.7100000000000002e-5	
1200	L	1.0	0.0	0.0004218	
50	U	0.3437931673247181	0.0	2.12e-5	
700	U	1.0	0.0	0.0001297	
100	L	0.2377326558570464	0.0	2.04e-5	
50	U	0.39600542618927337	0.0	1.2800000000000001e-5	
700	U	1.0	0.0	0.000123	
700	U	1.0	0.0	0.0001408	
1200	U	1.0	0.0	0.0004821	
50	U	1.0	0.0	1.52e-5	
700	L	1.0	0.0	0.00015120000000000002	
1200	U	1.0	0.0	0.0005322	
700	L	1.0	0.0	0.00021510000000000002	
50	L	1.0	0.0	1.54e-5	
1200	L	0.07492200356131662	0.0	0.0006065	
700	L	0.3224931758680728	0.0	0.0001399	
1200	L	1.0	0.0	0.0004962	
1200	U	1.0	0.0	0.0005562000000000001	
1200	L	0.11898140357298859	0.0	0.0005375	
700	L	1.0	0.0	0.00015460000000000002	
50	L	1.0	0.0	1.3000000000000001e-5	
50	L	1.0	0.0	1.6100000000000002e-5	
50	L	0.6763799706428881	0.0	1.2600000000000001e-5	
700	U	1.0	0.0	0.0001515	
50	L	1.0	0.0	2.09e-5	
700	U	1.0	0.0	0.00012220000000000002	
50	L	1.0	0.0	1.3100000000000002e-5	
700	L	1.0	0.0	0.0001281	
100	L	1.0	0.0	2.3e-5	
700	U	1.0	0.0	0.00012220000000000002	
100	U	1.0	0.0	1.72e-5	
1200	U	1.0	0.0	0.0020512	
50	U	1.0	0.0	2.08e-5	
100	U	1.0	0.0	1.54e-5	
100	U	1.0	0.0	2.11e-5	
1200	L	1.0	0.0	0.00039410000000000004	
1200	U	1.0	0.0	0.00040570000000000005	
50	L	1.0	0.0	1.36e-5	
100	L	1.0	0.0	1.48e-5	
700	L	0.7873352027669004	0.0	0.0001281	
50	U	1.0	0.0	1.93e-5	
1200	L	1.0	0.0	0.00039170000000000003	
100	L	1.0	0.0	1.52e-5	
50	L	1.0	0.0	4.9600000000000006e-5	
50	L	1.0	0.0	1.2100000000000001e-5	
1200	U	1.0	0.0	0.0004756	
50	U	1.0	0.0	1.97e-5	
100	L	1.0	0.0	1.5e-5	
1200	U	1.0	0.0	0.0005831	
100	L	1.0	0.0	1.59e-5	
50	U	1.0	0.0	1.27e-5	
700	L	1.0	0.0	0.0001538	
1200	L	1.0	0.0	0.00040040000000000003	
700	U	1.0	0.0	0.00011870000000000001	
